chrom	start	end	rate
NC_053453.1	75600000	75700000	3.061839492e-07
NC_053453.1	75700000	75800000	2.831336515e-07
NC_053453.1	75800000	75900000	1.788426603e-07
NC_053453.1	75900000	76000000	1.868268882e-07
NC_053453.1	76000000	76100000	3.243711333e-07
NC_053453.1	76100000	76187387	4.132813335e-07
NC_053450.1	0	100000	1.490798657e-06
NC_053450.1	100000	200000	1.116238233e-06
NC_053450.1	200000	300000	3.237810553e-07
NC_053450.1	300000	400000	5.023342731e-07
NC_053450.1	400000	500000	5.23414296e-07
NC_053450.1	500000	600000	6.846711024e-07
NC_053450.1	600000	700000	7.996386828e-07
NC_053450.1	700000	800000	7.806089914e-07
NC_053450.1	800000	900000	8.432948166e-07
NC_053450.1	900000	1000000	8.141065225e-07
NC_053450.1	1000000	1100000	5.876267629e-07
NC_053450.1	1100000	1200000	5.181498202e-07
NC_053450.1	1200000	1300000	4.337300767e-07
NC_053450.1	1300000	1400000	3.503414993e-07
NC_053450.1	1400000	1500000	3.156863964e-07
NC_053450.1	1500000	1600000	2.338828706e-07
NC_053450.1	1600000	1700000	1.627571203e-07
NC_053450.1	1700000	1800000	1.771998564e-07
NC_053450.1	1800000	1900000	5.481788294e-08
NC_053450.1	1900000	2000000	1.14262943e-07
NC_053450.1	2000000	2100000	3.074815562e-08
NC_053450.1	2100000	2200000	3.698257814e-08
NC_053450.1	2200000	2300000	7.11492825e-08
NC_053450.1	2300000	2400000	6.764704827e-08
NC_053450.1	2400000	2500000	6.764704827e-08
NC_053450.1	2500000	2600000	6.583370672e-08
NC_053450.1	2600000	2700000	3.381408381e-08
NC_053450.1	2700000	2800000	4.406578428e-08
NC_053450.1	2800000	2900000	1.684261525e-08
NC_053450.1	2900000	3000000	3.293622099e-08
NC_053450.1	3000000	3100000	1.041946347e-07
NC_053450.1	3100000	3200000	1.374670625e-08
NC_053450.1	3200000	3300000	5.755659432e-08
NC_053450.1	3300000	3400000	2.107567991e-07
NC_053450.1	3400000	3500000	1.655898309e-07
NC_053450.1	3500000	3600000	1.868401408e-07
NC_053450.1	3600000	3700000	1.424560274e-07
NC_053450.1	3700000	3800000	4.249024815e-08
NC_053450.1	3800000	3900000	4.144325601e-08
NC_053450.1	3900000	4000000	1.778962828e-08
NC_053450.1	4000000	4100000	9.072611858e-09
NC_053450.1	4100000	4200000	9.341186211e-09
NC_053450.1	4200000	4300000	6.46373809e-09
NC_053450.1	4300000	4400000	6.842462826e-09
NC_053450.1	4400000	4500000	6.647544065e-09
NC_053450.1	4500000	4600000	6.479750911e-09
NC_053450.1	4600000	4700000	7.8636976e-09
NC_053450.1	4700000	4800000	8.141416409e-09
NC_053450.1	4800000	4900000	9.56393502e-09
NC_053450.1	4900000	5000000	9.650385268e-09
NC_053450.1	5000000	5100000	1.25757199e-08
NC_053450.1	5100000	5200000	8.892831185e-09
NC_053450.1	5200000	5300000	8.498843594e-09
NC_053450.1	5300000	5400000	8.498843594e-09
NC_053450.1	5400000	5500000	8.498843594e-09
NC_053450.1	5500000	5600000	8.498843594e-09
NC_053450.1	5600000	5700000	8.498843594e-09
NC_053450.1	5700000	5800000	8.846670744e-09
NC_053450.1	5800000	5900000	6.226222393e-09
NC_053450.1	5900000	6000000	1.340500347e-08
NC_053450.1	6000000	6100000	9.298257847e-09
NC_053450.1	6100000	6200000	8.719804739e-09
NC_053450.1	6200000	6300000	7.237884447e-09
NC_053450.1	6300000	6400000	2.035147207e-08
NC_053450.1	6400000	6500000	9.972630614e-09
NC_053450.1	6500000	6600000	1.221047067e-08
NC_053450.1	6600000	6700000	3.046439723e-08
NC_053450.1	6700000	6800000	2.219193525e-08
NC_053450.1	6800000	6900000	1.059711458e-08
NC_053450.1	6900000	7000000	1.6197685e-08
NC_053450.1	7000000	7100000	1.262124377e-08
NC_053450.1	7100000	7200000	4.359388533e-08
NC_053450.1	7200000	7300000	1.257590891e-07
NC_053450.1	7300000	7400000	1.279788601e-07
NC_053450.1	7400000	7500000	4.379481759e-08
NC_053450.1	7500000	7600000	4.322232345e-08
NC_053450.1	7600000	7700000	6.41687117e-08
NC_053450.1	7700000	7800000	5.417808395e-08
NC_053450.1	7800000	7900000	5.405306972e-08
NC_053450.1	7900000	8000000	4.224383487e-08
NC_053450.1	8000000	8100000	6.431151801e-08
NC_053450.1	8100000	8200000	3.943528187e-08
NC_053450.1	8200000	8300000	2.523111128e-08
NC_053450.1	8300000	8400000	1.411169977e-08
NC_053450.1	8400000	8500000	1.094800055e-08
NC_053450.1	8500000	8600000	1.937673982e-08
NC_053450.1	8600000	8700000	3.684015203e-08
NC_053450.1	8700000	8800000	5.314475056e-08
NC_053450.1	8800000	8900000	1.224013423e-07
NC_053450.1	8900000	9000000	1.582419231e-07
NC_053450.1	9000000	9100000	7.091909273e-08
NC_053450.1	9100000	9200000	4.0477144e-08
NC_053450.1	9200000	9300000	1.967201217e-08
NC_053450.1	9300000	9400000	1.631208797e-08
NC_053450.1	9400000	9500000	4.687914965e-08
NC_053450.1	9500000	9600000	9.41026885e-08
NC_053450.1	9600000	9700000	1.024430057e-07
NC_053450.1	9700000	9800000	1.019813787e-07
NC_053450.1	9800000	9900000	4.299389065e-08
NC_053450.1	9900000	10000000	8.244245595e-08
NC_053450.1	10000000	10100000	9.4193395e-08
NC_053450.1	10100000	10200000	8.845440559e-08
NC_053450.1	10200000	10300000	8.220998156e-08
NC_053450.1	10300000	10400000	2.697993369e-08
NC_053450.1	10400000	10500000	2.441071379e-08
NC_053450.1	10500000	10600000	2.723887362e-08
NC_053450.1	10600000	10700000	8.681463265e-08
NC_053450.1	10700000	10800000	6.299571758e-08
NC_053450.1	10800000	10900000	6.410213044e-08
NC_053450.1	10900000	11000000	8.587321742e-08
NC_053450.1	11000000	11100000	1.303106481e-07
NC_053450.1	11100000	11200000	7.429728544e-08
NC_053450.1	11200000	11300000	2.211955179e-08
NC_053450.1	11300000	11400000	3.248036547e-08
NC_053450.1	11400000	11500000	7.865328723e-08
NC_053450.1	11500000	11600000	3.104538229e-08
NC_053450.1	11600000	11700000	7.384753797e-08
NC_053450.1	11700000	11800000	1.63996356e-07
NC_053450.1	11800000	11900000	1.091246566e-07
NC_053450.1	11900000	12000000	3.442773707e-08
NC_053450.1	12000000	12100000	3.363368565e-08
NC_053450.1	12100000	12200000	3.905530893e-08
NC_053450.1	12200000	12300000	4.352598032e-08
NC_053450.1	12300000	12400000	5.07484837e-08
NC_053450.1	12400000	12500000	7.563408942e-08
NC_053450.1	12500000	12600000	5.232472958e-08
NC_053450.1	12600000	12700000	7.319465228e-08
NC_053450.1	12700000	12800000	4.376622235e-08
NC_053450.1	12800000	12900000	5.928884872e-08
NC_053450.1	12900000	13000000	6.290275359e-08
NC_053450.1	13000000	13100000	6.849686247e-08
NC_053450.1	13100000	13200000	6.770044419e-08
NC_053450.1	13200000	13300000	5.329732771e-08
NC_053450.1	13300000	13400000	2.088977702e-08
NC_053450.1	13400000	13500000	2.000630626e-08
NC_053450.1	13500000	13600000	1.478668233e-08
NC_053450.1	13600000	13700000	7.464396541e-08
NC_053450.1	13700000	13800000	1.257515757e-07
NC_053450.1	13800000	13900000	2.248123655e-08
NC_053450.1	13900000	14000000	2.421146899e-08
NC_053450.1	14000000	14100000	1.783462188e-08
NC_053450.1	14100000	14200000	2.678939819e-08
NC_053450.1	14200000	14300000	2.976331455e-08
NC_053450.1	14300000	14400000	2.510250231e-08
NC_053450.1	14400000	14500000	3.702306958e-08
NC_053450.1	14500000	14600000	2.25080641e-08
NC_053450.1	14600000	14700000	4.610584499e-08
NC_053450.1	14700000	14800000	1.051913451e-08
NC_053450.1	14800000	14900000	2.283386247e-08
NC_053450.1	14900000	15000000	1.850278526e-08
NC_053450.1	15000000	15100000	1.319859236e-08
NC_053450.1	15100000	15200000	1.34691031e-08
NC_053450.1	15200000	15300000	1.325805633e-08
NC_053450.1	15300000	15400000	1.445264091e-08
NC_053450.1	15400000	15500000	1.081168146e-08
NC_053450.1	15500000	15600000	1.341221117e-08
NC_053450.1	15600000	15700000	1.419876533e-08
NC_053450.1	15700000	15800000	1.333932433e-08
NC_053450.1	15800000	15900000	2.907823312e-08
NC_053450.1	15900000	16000000	1.314554872e-07
NC_053450.1	16000000	16100000	5.752680564e-08
NC_053450.1	16100000	16200000	8.544000882e-08
NC_053450.1	16200000	16300000	1.369270243e-07
NC_053450.1	16300000	16400000	7.469127461e-08
NC_053450.1	16400000	16500000	2.661402623e-08
NC_053450.1	16500000	16600000	1.557336793e-08
NC_053450.1	16600000	16700000	1.84557483e-08
NC_053450.1	16700000	16800000	2.390413439e-08
NC_053450.1	16800000	16900000	2.514212657e-08
NC_053450.1	16900000	17000000	2.482435669e-08
NC_053450.1	17000000	17100000	2.497357855e-08
NC_053450.1	17100000	17200000	2.474726977e-08
NC_053450.1	17200000	17300000	2.522613795e-08
NC_053450.1	17300000	17400000	2.524349702e-08
NC_053450.1	17400000	17500000	3.420913433e-08
NC_053450.1	17500000	17600000	4.171965127e-08
NC_053450.1	17600000	17700000	8.489944252e-08
NC_053450.1	17700000	17800000	2.230660019e-07
NC_053450.1	17800000	17900000	2.064341518e-07
NC_053450.1	17900000	18000000	1.160232717e-07
NC_053450.1	18000000	18100000	9.174125265e-08
NC_053450.1	18100000	18200000	9.923289894e-08
NC_053450.1	18200000	18300000	5.974742714e-08
NC_053450.1	18300000	18400000	5.89026347e-08
NC_053450.1	18400000	18500000	6.154789936e-08
NC_053450.1	18500000	18600000	3.227702218e-08
NC_053450.1	18600000	18700000	5.417923594e-08
NC_053450.1	18700000	18800000	1.522291202e-07
NC_053450.1	18800000	18900000	1.65094642e-07
NC_053450.1	18900000	19000000	5.928704174e-08
NC_053450.1	19000000	19100000	4.29290801e-08
NC_053450.1	19100000	19200000	5.253285065e-08
NC_053450.1	19200000	19300000	5.389316696e-08
NC_053450.1	19300000	19400000	4.233232395e-08
NC_053450.1	19400000	19500000	5.696730455e-08
NC_053450.1	19500000	19600000	3.109291685e-08
NC_053450.1	19600000	19700000	5.123017116e-08
NC_053450.1	19700000	19800000	1.223244579e-07
NC_053450.1	19800000	19900000	1.037803784e-07
NC_053450.1	19900000	20000000	1.037803784e-07
NC_053450.1	20000000	20100000	1.058920379e-07
NC_053450.1	20100000	20200000	1.429048424e-07
NC_053450.1	20200000	20300000	1.635654693e-07
NC_053450.1	20300000	20400000	1.691018553e-07
NC_053450.1	20400000	20500000	1.932344024e-07
NC_053450.1	20500000	20600000	3.183434972e-07
NC_053450.1	20600000	20700000	1.364254083e-07
NC_053450.1	20700000	20800000	1.088644047e-07
NC_053450.1	20800000	20900000	1.342604899e-07
NC_053450.1	20900000	21000000	8.563818063e-08
NC_053450.1	21000000	21100000	1.044492793e-07
NC_053450.1	21100000	21200000	9.209784021e-08
NC_053450.1	21200000	21300000	9.769000469e-08
NC_053450.1	21300000	21400000	3.057234598e-07
NC_053450.1	21400000	21500000	1.444718808e-07
NC_053450.1	21500000	21600000	8.138904384e-08
NC_053450.1	21600000	21700000	1.227339079e-07
NC_053450.1	21700000	21800000	1.730440764e-07
NC_053450.1	21800000	21900000	1.738141368e-07
NC_053450.1	21900000	22000000	1.824305896e-07
NC_053450.1	22000000	22100000	2.023867336e-07
NC_053450.1	22100000	22200000	1.766617127e-07
NC_053450.1	22200000	22300000	3.020025709e-07
NC_053450.1	22300000	22400000	1.972120176e-07
NC_053450.1	22400000	22500000	1.409219791e-07
NC_053450.1	22500000	22600000	4.338711836e-07
NC_053450.1	22600000	22700000	4.974442156e-08
NC_053450.1	22700000	22800000	1.57797775e-07
NC_053450.1	22800000	22900000	3.978569233e-08
NC_053450.1	22900000	23000000	1.733322204e-07
NC_053450.1	23000000	23100000	1.191278408e-07
NC_053450.1	23100000	23200000	3.817988125e-07
NC_053450.1	23200000	23300000	8.463927238e-08
NC_053450.1	23300000	23400000	1.555699325e-07
NC_053450.1	23400000	23500000	1.523625538e-07
NC_053450.1	23500000	23600000	1.607889074e-07
NC_053450.1	23600000	23700000	1.733067635e-07
NC_053450.1	23700000	23800000	3.228541167e-07
NC_053450.1	23800000	23900000	7.93330463e-08
NC_053450.1	23900000	24000000	8.064797914e-08
NC_053450.1	24000000	24100000	1.001102409e-07
NC_053450.1	24100000	24200000	7.085658556e-08
NC_053450.1	24200000	24300000	1.371276434e-07
NC_053450.1	24300000	24400000	1.371276434e-07
NC_053450.1	24400000	24500000	1.023862099e-07
NC_053450.1	24500000	24600000	5.412959116e-08
NC_053450.1	24600000	24700000	7.730359744e-08
NC_053450.1	24700000	24800000	1.551973771e-07
NC_053450.1	24800000	24900000	1.764964649e-07
NC_053450.1	24900000	25000000	1.406645751e-07
NC_053450.1	25000000	25100000	1.822081514e-07
NC_053450.1	25100000	25200000	1.045668645e-07
NC_053450.1	25200000	25300000	2.724018547e-07
NC_053450.1	25300000	25400000	1.394200091e-07
NC_053450.1	25400000	25500000	1.343948873e-07
NC_053450.1	25500000	25600000	1.283938576e-07
NC_053450.1	25600000	25700000	1.51009409e-07
NC_053450.1	25700000	25800000	1.183031295e-07
NC_053450.1	25800000	25900000	6.618919697e-08
NC_053450.1	25900000	26000000	7.978381716e-08
NC_053450.1	26000000	26100000	4.656764326e-08
NC_053450.1	26100000	26200000	9.294646466e-08
NC_053450.1	26200000	26300000	3.992354586e-08
NC_053450.1	26300000	26400000	4.263265651e-08
NC_053450.1	26400000	26500000	4.164060431e-08
NC_053450.1	26500000	26600000	3.854812584e-08
NC_053450.1	26600000	26700000	4.535889961e-08
NC_053450.1	26700000	26800000	5.036405945e-08
NC_053450.1	26800000	26900000	6.228438559e-08
NC_053450.1	26900000	27000000	6.773744928e-08
NC_053450.1	27000000	27100000	2.721422772e-07
NC_053450.1	27100000	27200000	1.567390432e-07
NC_053450.1	27200000	27300000	1.36665786e-07
NC_053450.1	27300000	27400000	9.095868228e-08
NC_053450.1	27400000	27500000	6.532666832e-08
NC_053450.1	27500000	27600000	5.149604291e-08
NC_053450.1	27600000	27700000	6.263975585e-08
NC_053450.1	27700000	27800000	1.210436438e-07
NC_053450.1	27800000	27900000	1.325833761e-07
NC_053450.1	27900000	28000000	7.155575509e-08
NC_053450.1	28000000	28100000	7.155575509e-08
NC_053450.1	28100000	28200000	7.155575509e-08
NC_053450.1	28200000	28300000	8.082294149e-08
NC_053450.1	28300000	28400000	1.009858575e-07
NC_053450.1	28400000	28500000	1.009858575e-07
NC_053450.1	28500000	28600000	1.009858575e-07
NC_053450.1	28600000	28700000	1.615157163e-07
NC_053450.1	28700000	28800000	1.6175933e-07
NC_053450.1	28800000	28900000	2.435760731e-07
NC_053450.1	28900000	29000000	2.898183358e-07
NC_053450.1	29000000	29100000	2.822489715e-07
NC_053450.1	29100000	29200000	2.339920999e-07
NC_053450.1	29200000	29300000	2.738597624e-07
NC_053450.1	29300000	29400000	1.75181908e-07
NC_053450.1	29400000	29500000	1.089075575e-07
NC_053450.1	29500000	29600000	3.128213296e-07
NC_053450.1	29600000	29700000	1.462348199e-07
NC_053450.1	29700000	29800000	9.154361088e-08
NC_053450.1	29800000	29900000	1.043689605e-07
NC_053450.1	29900000	30000000	1.557127172e-07
NC_053450.1	30000000	30100000	2.545250446e-07
NC_053450.1	30100000	30200000	1.798055171e-07
NC_053450.1	30200000	30300000	1.148957189e-07
NC_053450.1	30300000	30400000	7.520960425e-08
NC_053450.1	30400000	30500000	5.694135648e-08
NC_053450.1	30500000	30600000	9.396581028e-08
NC_053450.1	30600000	30700000	8.40387462e-08
NC_053450.1	30700000	30800000	6.654627518e-08
NC_053450.1	30800000	30900000	1.11709526e-07
NC_053450.1	30900000	31000000	1.208215044e-07
NC_053450.1	31000000	31100000	9.415770243e-08
NC_053450.1	31100000	31200000	1.103534903e-07
NC_053450.1	31200000	31300000	1.103534903e-07
NC_053450.1	31300000	31400000	1.103534903e-07
NC_053450.1	31400000	31500000	1.087680668e-07
NC_053450.1	31500000	31600000	1.089365081e-07
NC_053450.1	31600000	31700000	4.728647804e-08
NC_053450.1	31700000	31800000	1.252006452e-07
NC_053450.1	31800000	31900000	1.226096821e-07
NC_053450.1	31900000	32000000	1.080065372e-07
NC_053450.1	32000000	32100000	1.409526631e-07
NC_053450.1	32100000	32200000	1.969807242e-07
NC_053450.1	32200000	32300000	1.334392899e-07
NC_053450.1	32300000	32400000	1.059213384e-07
NC_053450.1	32400000	32500000	9.948633734e-08
NC_053450.1	32500000	32600000	1.048956101e-07
NC_053450.1	32600000	32700000	1.04735599e-07
NC_053450.1	32700000	32800000	1.037325308e-07
NC_053450.1	32800000	32900000	1.835449577e-07
NC_053450.1	32900000	33000000	2.595345598e-07
NC_053450.1	33000000	33100000	1.830144946e-07
NC_053450.1	33100000	33200000	2.553779456e-07
NC_053450.1	33200000	33300000	1.816564781e-07
NC_053450.1	33300000	33400000	1.816564781e-07
NC_053450.1	33400000	33500000	3.062731861e-07
NC_053450.1	33500000	33600000	3.412345951e-07
NC_053450.1	33600000	33700000	3.13828268e-07
NC_053450.1	33700000	33800000	2.330131422e-07
NC_053450.1	33800000	33900000	3.517162027e-07
NC_053450.1	33900000	34000000	3.234782526e-07
NC_053450.1	34000000	34100000	2.776863449e-07
NC_053450.1	34100000	34200000	3.026663347e-07
NC_053450.1	34200000	34300000	1.664029326e-07
NC_053450.1	34300000	34400000	1.553948964e-07
NC_053450.1	34400000	34500000	5.608487233e-08
NC_053450.1	34500000	34600000	1.504098942e-07
NC_053450.1	34600000	34700000	2.068761972e-07
NC_053450.1	34700000	34800000	2.584434425e-07
NC_053450.1	34800000	34900000	1.516362239e-07
NC_053450.1	34900000	35000000	2.3874317e-07
NC_053450.1	35000000	35100000	1.734214502e-07
NC_053450.1	35100000	35200000	2.214779613e-07
NC_053450.1	35200000	35300000	2.622151856e-07
NC_053450.1	35300000	35400000	2.858367127e-07
NC_053450.1	35400000	35500000	9.09614397e-08
NC_053450.1	35500000	35600000	1.200309151e-07
NC_053450.1	35600000	35700000	2.678301251e-07
NC_053450.1	35700000	35800000	2.807510553e-07
NC_053450.1	35800000	35900000	2.741695227e-07
NC_053450.1	35900000	36000000	2.649898471e-07
NC_053450.1	36000000	36100000	3.195416371e-07
NC_053450.1	36100000	36200000	3.259034696e-07
NC_053450.1	36200000	36300000	2.86273797e-07
NC_053450.1	36300000	36400000	2.443439359e-07
NC_053450.1	36400000	36500000	1.683692776e-07
NC_053450.1	36500000	36600000	1.685791682e-07
NC_053450.1	36600000	36700000	1.816070841e-07
NC_053450.1	36700000	36800000	1.511824352e-07
NC_053450.1	36800000	36900000	1.533521399e-07
NC_053450.1	36900000	37000000	1.762417466e-07
NC_053450.1	37000000	37100000	1.527066042e-07
NC_053450.1	37100000	37200000	3.52897398e-07
NC_053450.1	37200000	37300000	3.470989033e-07
NC_053450.1	37300000	37400000	2.708720685e-07
NC_053450.1	37400000	37500000	2.066791893e-07
NC_053450.1	37500000	37600000	1.951187894e-07
NC_053450.1	37600000	37700000	1.890773531e-07
NC_053450.1	37700000	37800000	1.970587083e-07
NC_053450.1	37800000	37900000	1.221756815e-07
NC_053450.1	37900000	38000000	1.08838131e-07
NC_053450.1	38000000	38100000	9.175887974e-08
NC_053450.1	38100000	38200000	4.729031943e-08
NC_053450.1	38200000	38300000	2.532390693e-07
NC_053450.1	38300000	38400000	1.5405936e-07
NC_053450.1	38400000	38500000	3.970295254e-07
NC_053450.1	38500000	38600000	3.803946663e-07
NC_053450.1	38600000	38700000	3.727721275e-07
NC_053450.1	38700000	38800000	3.152340819e-07
NC_053450.1	38800000	38900000	2.22564711e-07
NC_053450.1	38900000	39000000	1.930187441e-07
NC_053450.1	39000000	39100000	2.957341744e-07
NC_053450.1	39100000	39200000	3.220452539e-07
NC_053450.1	39200000	39300000	2.429527174e-07
NC_053450.1	39300000	39400000	4.273974945e-07
NC_053450.1	39400000	39500000	3.350483639e-07
NC_053450.1	39500000	39600000	3.259280514e-07
NC_053450.1	39600000	39700000	2.066971072e-07
NC_053450.1	39700000	39800000	4.483011551e-07
NC_053450.1	39800000	39900000	2.036322272e-07
NC_053450.1	39900000	40000000	3.191365458e-07
NC_053450.1	40000000	40100000	2.983777912e-07
NC_053450.1	40100000	40200000	2.125454399e-07
NC_053450.1	40200000	40300000	1.83162938e-07
NC_053450.1	40300000	40400000	1.602194524e-07
NC_053450.1	40400000	40500000	1.406475304e-07
NC_053450.1	40500000	40600000	1.071711727e-07
NC_053450.1	40600000	40700000	1.530847233e-07
NC_053450.1	40700000	40800000	1.334773755e-07
NC_053450.1	40800000	40900000	1.658135151e-07
NC_053450.1	40900000	41000000	1.951655827e-07
NC_053450.1	41000000	41100000	8.051751529e-08
NC_053450.1	41100000	41200000	1.015882121e-07
NC_053450.1	41200000	41300000	1.045670819e-07
NC_053450.1	41300000	41400000	1.011561538e-07
NC_053450.1	41400000	41500000	6.2012252e-08
NC_053450.1	41500000	41600000	1.754217744e-07
NC_053450.1	41600000	41700000	1.160907858e-07
NC_053450.1	41700000	41800000	1.060840765e-07
NC_053450.1	41800000	41900000	9.03999801e-08
NC_053450.1	41900000	42000000	1.190456698e-07
NC_053450.1	42000000	42100000	1.269189003e-07
